ids,1cm_1,1cm_2,1cm_3,1cm_4,2cm_1,2cm_2,2cm_3,2cm_4,3cm_1,3cm_2,3cm_3,3cm_4,4cm_1,4cm_2,4cm_3,4cm_4,5cm_1,5cm_2,5cm_3,5cm_4
PaCtg0434g27227-t1_27227,8.58130042,8.414574432,8.297306711,8.28649121,8.140983656,7.653733737,7.997209143,7.950805199,7.840892268,7.615524162,7.823527509,8.081096248,8.579007632,8.53436887,8.241965131,8.471647654,8.448637085,8.347194563,8.757291366,8.374260502
PaChr2g08163-t1_8163,1.64528133,1.651345255,1.599384176,1.651835517,1.326093088,1.327148641,1.326814797,1.322287447,1.320162521,1.290925577,1.335513664,1.322401217,1.642560157,1.654952601,1.649237653,1.666597656,1.638855748,1.585001438,1.610930508,1.555815552
PaChr6g19996-t1_19996,1.234433815,1.161186708,1.27520026,1.275782091,1.667078118,1.594002263,1.728402052,1.633527327,1.360810631,1.492656259,1.42328068,1.437979008,1.125538247,1.127610684,1.099115816,1.119755919,1.008592743,1.008868651,0.980527214,0.964228511
PaChr12g07330-t1_7330,2.104876786,2.132195719,2.072625838,2.026761828,1.810155559,1.753077458,1.812807163,1.805959606,2.081955406,2.016018291,2.036079251,2.086573642,1.512061865,1.541759675,1.615997443,1.593520282,1.620884929,1.538643431,1.592373635,1.567369726
PaChr9g24837-t1_24837,4.58082364,4.574548109,4.485364053,4.343212142,5.683482117,5.401843971,5.353409962,5.797456571,4.73583523,4.585903538,5.081419543,4.981295107,4.57211228,4.880439374,4.992455595,4.983944144,3.413875315,3.334399555,3.453690256,3.288696292
PaChr1g01682-t1_1682,0.830682603,0.856991628,0.841666354,0.842424143,0.903367807,0.893379594,0.945064247,0.921832371,0.945091542,0.929029078,0.968714163,0.936596755,1.057207726,1.053954294,1.036394161,1.071276794,1.005887762,0.9982162,1.004668213,1.047386922
PaCtg1296g32812-t1_32812,1.267014534,1.22689912,1.292222673,1.286855258,1.357853569,1.371756002,1.339685582,1.356642031,1.697850527,1.69565027,1.727844842,1.733167533,1.347356565,1.313123531,1.380314449,1.388615856,1.325662519,1.326176631,1.351288288,1.388947019
PaChr7g20579-t1_20579,1.60973301,1.594840015,1.620262762,1.582721249,1.739837789,1.725572143,1.727175944,1.713648177,1.659444272,1.721674796,1.823250737,1.763375695,1.683942681,1.772828559,1.762372599,1.786372061,1.957439989,1.93991847,1.956115673,1.867348396
PaChr5g16712-t1_16712,3.28786891,3.202983228,3.187358364,3.273081531,2.868251939,2.815847653,2.784996901,2.815551742,3.328704967,3.202983055,3.255005334,3.363322136,3.984191858,3.832649303,3.770877835,3.782981589,3.388909882,3.416259434,3.550432585,3.511209308
PaChr2g10178-t1_10178,1.247789021,1.298703148,1.210185314,1.240971143,1.966782136,1.830971642,1.942731296,2.061662126,2.112100861,1.948777071,2.198343247,2.13179448,3.860398574,4.078321968,4.529349988,4.273595511,5.153656203,5.221472844,5.353457312,5.083857108
PaChr5g16490-t1_16490,1.418563961,1.387665964,1.414433183,1.443599821,1.43108163,1.420639853,1.448370583,1.407600902,1.31264079,1.331126786,1.328562839,1.331313778,1.295329981,1.267295217,1.262725797,1.267304532,1.311332655,1.294392225,1.285072783,1.244572179
PaChr2g09958-t1_9958,0.796113271,0.816780264,0.804404431,0.820159649,0.824164753,0.85521509,0.824095309,0.853854305,0.844088253,0.858518135,0.865164462,0.840357824,0.935324077,0.930748574,0.951953162,0.950618286,0.941942713,0.920692498,0.927132388,0.967367886
PaChr5g16481-t1_16481,1.680327547,1.667610408,1.68089353,1.654057757,1.782272844,1.74256669,1.769441769,1.779584709,1.915287268,1.974229725,2.048375033,2.019511471,2.406638962,2.499576174,2.431555822,2.391724008,2.350310285,2.42608308,2.422922938,2.321454051
PaChr4g14756-t1_14756,0.893071712,0.91633009,0.908179718,0.897098399,0.879729714,0.884415388,0.900329341,0.90857916,0.858730523,0.850451091,0.855018267,0.838909829,0.910112959,0.894691208,0.886675113,0.877137654,0.910055211,0.902069159,0.901164081,0.943952861
PaChr4g14521-t1_14521,1.304313295,1.304297026,1.291174055,1.318768517,1.2317322,1.231504876,1.249183596,1.222946607,1.122930303,1.154978256,1.174540409,1.149893248,1.122381809,1.107217411,1.106225823,1.084772476,1.073977036,1.08578278,1.054263072,1.032415047
PaChr10g04909-t1_4909,1.054351771,1.064255145,1.055450917,1.069918567,1.117633612,1.11235517,1.137034962,1.127552711,1.117642471,1.189346595,1.154183702,1.152723743,1.070983518,1.087310534,1.092739506,1.078720196,1.080886759,1.056808006,1.04427086,1.025615585
PaChr9g24561-t1_24561,1.145088989,1.12619961,1.173239296,1.152665939,1.19125903,1.194391754,1.186688483,1.20902148,1.344723033,1.275810296,1.293337622,1.310382246,1.461410747,1.481668964,1.432726194,1.390683787,1.381841796,1.321150855,1.368945432,1.38718262
PaChr1g00009-t1_9,1.69560801,1.722591553,1.670354208,1.653574843,1.61467379,1.511706108,1.660363764,1.63984856,1.336219949,1.403943267,1.429075285,1.400808446,1.332798179,1.333149869,1.373675301,1.341952471,1.301767277,1.281577463,1.273813359,1.234805631
PaChr3g11695-t1_11695,1.580300143,1.658027679,1.540623799,1.512864509,1.780631252,1.769151202,1.70261279,1.820015923,1.616888489,1.750377243,1.728496546,1.724769733,2.052279201,2.06660686,2.222495053,2.302311374,1.947468085,2.020597318,2.040794803,2.040820008
PaCtg1328g32954-t1_32954,0.822730308,0.844019031,0.849995878,0.823479227,0.826207274,0.846194291,0.84906151,0.842201105,0.882166462,0.870430847,0.855346423,0.853983516,0.824982881,0.827114834,0.816079438,0.82083435,0.805923643,0.819557404,0.781035939,0.787368113
PaChr4g15140-t1_15140,1.052163994,1.086484296,1.05830842,1.037361138,1.108264711,1.063778182,1.171480784,1.114326335,1.229031343,1.25103546,1.302903199,1.265673584,1.475569079,1.322677384,1.333991149,1.323866132,1.503907231,1.573993652,1.565874649,1.575643417
PaChr1g03464-t1_3464,3.867393111,3.784654892,3.82979347,3.723590325,4.927353286,4.657695473,4.893488655,4.792080236,4.541171221,5.371794835,4.860582657,5.108728619,5.85150104,5.829388988,6.122237561,5.844390457,5.937224761,5.811394945,6.100431127,5.840310293
PaChr1g00359-t1_359,2.721822573,2.75543157,2.607062133,2.658610378,2.482540733,2.392601385,2.365763869,2.561876593,3.234292384,3.185220864,3.266668918,3.32907676,2.525679309,2.444630482,2.574215721,2.565952837,2.817183737,2.745406127,2.8877042,2.861408272
PaChr7g20377-t1_20377,1.396894893,1.387641865,1.402034996,1.392063952,1.669494264,1.575701657,1.703055176,1.690703733,1.755653882,1.873192618,1.875874229,1.867848639,1.730807467,1.667709062,1.808541794,1.772536691,1.844861862,1.754535375,1.824839579,1.790740026
PaCtg2393g37202-t1_37202,1.923860904,1.806775408,1.932036519,1.972242437,1.875176133,1.938166978,1.793195604,1.821739811,1.979265191,2.076639309,2.041710625,2.0745906,1.660943256,1.73935421,1.738023702,1.735258663,1.878710057,1.876263592,1.881557392,1.79717747
PaChr8g22707-t1_22707,0.783677179,0.802277916,0.801641199,0.801054046,0.760210559,0.785248967,0.777377896,0.785683772,0.790627793,0.786794863,0.79111315,0.770541228,0.789206735,0.782819511,0.787469548,0.788232404,0.749347015,0.774018261,0.738888004,0.769722583
PaCtg2727g38038-t1_38038,3.930752147,4.022930313,3.589388996,3.916713618,2.301346082,2.366588092,2.10401844,2.319586513,2.008106298,1.799909537,1.735676979,1.878248271,2.726358829,2.738098226,2.518595149,2.611830634,1.917909469,1.897788886,1.969480617,1.988937213
PaChr3g13215-t1_13215,3.396186472,3.351786711,3.273228139,3.351505859,3.948761591,3.79843718,3.84867451,3.88294168,4.174603145,4.248795642,4.40103925,4.4278279,4.033866455,4.076434285,3.941776669,3.922811712,4.913043062,4.795862518,5.020200395,4.797661665
PaCtg0822g30045-t1_30045,3.944362264,3.839603551,3.893784122,3.828877377,4.414643671,4.117458772,4.372384412,4.38838732,3.450433627,3.383288516,3.525336604,3.564751485,3.511562288,3.483912711,3.416199036,3.277666568,4.673974103,4.810214476,4.919914948,4.739681591
PaCtg1929g35636-t1_35636,3.981324298,3.753104561,3.869607172,4.053952114,5.024521706,4.790387589,4.992769909,4.833506676,4.712054662,4.198873666,4.185369277,4.516612936,3.040015227,2.917110956,2.992288072,3.007487102,2.569986218,2.471110034,2.601157199,2.564594147
PaChr3g14161-t1_14161,3.253652841,3.117300213,3.192055448,3.255123425,3.084900725,2.942737253,3.007861003,3.098489346,3.786253726,3.82479274,3.635731186,3.872698097,3.33356709,3.267215606,3.330616233,3.223807719,3.748055282,3.878837262,3.9420678,3.80679468
PaChr2g10831-t1_10831,0.772051702,0.788537496,0.786310406,0.796721628,0.763580122,0.780455792,0.78817187,0.789469161,0.835898094,0.815409391,0.818383446,0.805758923,0.905798629,0.899455643,0.874014802,0.879056956,0.846631201,0.8499807,0.838740297,0.881425871
PaChr8g23010-t1_23010,6.406534151,6.242068642,6.098421909,6.363400484,6.432950358,5.960567592,6.315729061,6.422802872,4.66326767,4.681161082,4.980522831,4.953372316,5.329005626,5.339417288,5.380798052,5.495950372,4.242489604,4.224269089,4.426182747,4.347939512
PaChr7g21248-t1_21248,2.788513819,2.580201847,2.840145205,2.795071346,3.610689416,3.701770067,3.419702169,3.41825346,2.78545319,3.140282733,3.255382511,3.15603214,3.412906715,3.471787662,3.402188528,3.600062312,3.05235103,2.960860649,3.074216558,2.941103257
PaChr4g15509-t1_15509,1.753861268,1.605356961,1.817129068,1.795066858,1.677874169,1.663348075,1.646821964,1.681088682,2.137138099,2.198443997,2.198356707,2.227177077,2.618493102,2.583880653,2.535051623,2.518856569,2.743886528,2.73202302,2.780112679,2.639767663
PaChr2g11024-t1_11024,1.463742401,1.459450335,1.477563855,1.437651316,1.411181966,1.401841496,1.428439781,1.389128946,1.338552937,1.353575814,1.346693185,1.354488862,1.348615879,1.361326581,1.34485656,1.347398019,1.536590794,1.463520401,1.50397092,1.474503813
PaCtg1334g32998-t1_32998,2.482213576,2.349291421,2.455919789,2.524344331,2.261332945,2.248817876,2.195017666,2.224705292,2.119977589,1.984094469,2.087364837,2.106891328,2.084501998,2.039335844,2.048904377,2.034836107,2.132174628,2.041502551,2.142472478,2.123262258
PaCtg0840g30133-t1_30133,3.427409891,3.362652929,3.332996291,3.370689676,2.731025091,2.569233401,2.760545944,2.69307154,2.990745866,2.849838189,3.052045901,3.052112032,1.940393219,1.838231723,1.941307814,1.829079149,2.115443145,2.201368976,2.188245229,2.111772857
PaChr5g16138-t1_16138,3.630673963,3.533363559,3.624404242,3.494105765,3.758453818,3.714496542,3.65279826,3.603209256,2.816874961,2.943516388,3.091717198,3.039534475,2.961613306,2.87937859,2.987358584,3.067366236,2.82433531,2.741746824,2.886272461,2.853602648
PaChr10g05015-t1_5015,2.201531507,2.19433317,2.176047113,2.141964102,2.940956182,2.781289661,2.985194437,2.855972349,2.57986297,2.590921349,2.521032287,2.630878096,3.197861161,3.234323477,2.957065744,3.101040565,2.577910158,2.545097458,2.660871052,2.654350323
PaChr1g00802-t1_802,0.762322725,0.772783071,0.789568486,0.780676553,0.768183408,0.783528767,0.803493347,0.783038749,0.810605301,0.819079167,0.815045099,0.797193407,0.818139533,0.812213223,0.816949745,0.824485838,0.784979114,0.788969027,0.771885745,0.813265183
PaCtg3171g39012-t1_39012,2.083140302,2.064583952,2.114984707,1.987824039,2.007089484,1.989908959,1.970324782,1.976038239,1.693053419,1.713655892,1.821673227,1.771504011,1.680408511,1.689588133,1.638269525,1.665255868,1.783055235,1.855308948,1.864892345,1.868528448
PaCtg1354g33123-t1_33123,1.620104111,1.586220923,1.648679337,1.592813981,1.495275123,1.519766991,1.469803444,1.472031041,1.649327302,1.669419893,1.655625072,1.6815164,1.494962685,1.507255026,1.48489837,1.486606281,1.677367817,1.610388575,1.648776396,1.599890691
PaChr8g21859-t1_21859,1.641658548,1.612268251,1.654346611,1.624064115,1.767390009,1.780338966,1.774531733,1.684093846,1.932880833,1.940294816,1.90500098,1.962205318,1.833980954,1.946280616,1.88979542,1.825125078,1.883075463,1.945480074,1.926918932,1.853975028
PaChr9g25033-t1_25033,0.762298138,0.786493439,0.77631474,0.780252478,0.743247995,0.766361367,0.760391493,0.773194111,0.81203308,0.802430656,0.8106019,0.790295144,0.83381426,0.828612341,0.817564888,0.835721459,0.797923067,0.820274616,0.793282908,0.830215097
PaChr2g09878-t1_9878,2.833446207,2.77423539,2.830919315,2.737319822,2.176791911,2.204241859,2.107300535,2.109528283,3.349186052,3.518127931,3.59562006,3.60230171,4.204273551,4.263448605,4.335443154,4.230964432,5.132130934,5.07473228,5.33689437,5.205777204
PaChr2g08838-t1_8838,0.721162405,0.743388008,0.737491784,0.743067026,0.714727499,0.737477273,0.737736982,0.742222366,0.745612992,0.744667337,0.742187341,0.722930452,0.761376987,0.757105134,0.754351768,0.753839797,0.73880173,0.742774837,0.72099976,0.760369121
PaChr12g07458-t1_7458,1.887409941,1.934071062,1.751949805,1.920100102,2.111398947,2.025299825,2.115279375,2.098784018,2.193580549,2.333804342,2.24011181,2.308538136,3.451449446,3.668209509,3.625352443,3.263905491,2.944883437,3.012968377,3.096492236,3.063492249
PaChr8g22161-t1_22161,5.718767686,5.61784281,5.527750334,5.559579136,6.74012318,6.585770331,6.536130079,6.425690817,4.018639217,3.904086149,3.98553148,4.105364316,3.960392977,3.934161492,3.967232531,3.857089589,3.548856656,3.473462331,3.657283117,3.597535169
PaChr5g18146-t1_18146,1.055935082,1.05611284,1.094049604,1.042692477,1.030318599,1.038829689,1.053058452,1.032365212,1.057578288,1.048540069,1.018206179,1.034375635,0.909988437,0.923994058,0.916315808,0.924903246,0.955214621,1.002982197,0.961767069,0.970904087
PaCtg3522g39738-t1_39738,0.894622628,0.884000722,0.888742686,0.955580262,0.89880775,0.957191336,0.892212266,0.894874293,0.992191513,1.088438223,0.957197895,1.003987462,1.16219756,1.125183543,1.128290785,1.092526893,0.956049946,0.932787443,0.940707133,0.979869044
PaChr3g13811-t1_13811,0.908914945,0.911993071,0.960876331,0.893643326,0.924153998,0.936660847,0.948041743,0.934465379,0.972475141,0.890365859,0.887891442,0.903467112,1.054142849,1.00435345,1.015774922,1.04845864,0.994860209,0.970104461,0.955979655,0.946499748
PaCtg0811g29998-t1_29998,0.921909119,0.935448856,0.94207567,0.92768794,0.9714482,0.98711753,0.983505919,0.985297845,0.891038764,0.898729319,0.890230858,0.879390518,0.867699208,0.857433345,0.85698533,0.868883463,0.858680579,0.891870564,0.849357375,0.857542948
PaCtg3988g40512-t1_40512,1.939267089,1.91352025,1.905969944,1.934699486,1.790427112,1.784789075,1.75696677,1.771295961,1.590266552,1.573927139,1.600591881,1.608353827,1.741954611,1.747260759,1.729419999,1.665015044,1.737110945,1.651589697,1.714538274,1.686785229
PaChr10g03691-t1_3691,2.005802625,1.988180851,1.970590482,1.98781322,1.920315878,1.882816525,1.923389775,1.878714393,2.275744495,2.226650061,2.228098403,2.295032315,2.171655014,2.126456936,2.16621594,2.114559564,2.413441091,2.319685184,2.438721951,2.409131136
PaCtg1210g32313-t1_32313,3.626284559,3.411894607,3.51666728,3.719723579,3.455183466,3.382775737,3.397233546,3.318497973,4.140144764,3.971739192,3.932362854,4.151303324,3.613335328,3.379079993,3.351116723,3.453747159,3.688042634,3.775621298,3.831728451,3.653910325
PaChr2g09287-t1_9287,6.687506314,6.496457799,6.635518479,6.3744031,7.694980024,7.46580509,7.478054404,7.353422779,7.067986452,7.213662754,7.394819857,7.523214868,7.335448918,7.047852007,7.104472568,7.261248262,7.745548782,7.736400402,8.050745221,7.672698568
PaCtg0661g28934-t1_28934,1.066926023,1.082340468,1.086390749,1.056239283,1.117775143,1.121427047,1.124808632,1.131547992,1.105746679,1.138850403,1.159617013,1.133051101,1.116315986,1.123110064,1.139625046,1.150575212,1.237996852,1.214845681,1.206951336,1.174554609
PaChr9g24481-t1_24481,6.638079388,6.378700918,6.649364489,6.33483448,6.385858137,6.212439955,6.163100524,6.161515776,5.136031526,5.135648828,5.535722494,5.472451249,5.41439233,5.174206527,5.189102106,5.530386319,5.076254121,5.188973519,5.312933788,5.079200536
PaChr5g15972-t1_15972,1.950218791,1.923538053,1.914273077,1.948238703,1.793598199,1.786127509,1.761375583,1.774726409,1.592775957,1.577036447,1.605892214,1.612197026,1.741849215,1.744929717,1.7295813,1.661705321,1.731408924,1.645689131,1.710800396,1.687796874
PaChr1g02758-t1_2758,2.209698959,2.179526111,2.2142568,2.141664848,1.696214693,1.709628683,1.672039049,1.657391536,2.364807154,2.36318772,2.473215649,2.461019901,1.564755909,1.56635559,1.541194905,1.602721856,2.014168094,2.025190348,2.08795287,2.103693202
PaCtg3573g39828-t1_39828,1.168640506,1.193314066,1.186588913,1.139237973,1.133166335,1.149489328,1.147737811,1.121919064,1.51621076,1.489693356,1.473403522,1.508056529,1.368514911,1.358666355,1.402756659,1.423674754,1.6898407,1.740674195,1.717758726,1.65509461
PaCtg1042g31335-t1_31335,1.601479884,1.609537368,1.585628436,1.579138285,2.131722235,1.861564572,2.242193236,2.204902248,2.225220661,2.299788889,2.390880012,2.361693477,3.031273922,3.084743603,3.199977105,3.135553805,2.911285011,2.981493498,3.005263067,2.866439324
PaChr8g23054-t1_23054,4.055389523,4.223097709,3.794622161,3.865586488,4.913384371,4.779955139,4.758325352,4.762474458,5.063426941,4.95658922,5.155244646,5.248662705,5.211217481,5.119878407,4.895274905,4.999463855,4.71913564,4.682766147,4.915324684,4.808171159
PaChr8g23181-t1_23181,4.128967618,3.910070457,4.095495539,4.09452916,3.804070534,3.876092062,3.580097956,3.645046061,2.821958425,2.930645788,2.838726141,2.945891884,2.834302197,2.761520504,2.856715097,2.74845341,2.779877417,2.79152971,2.898500466,2.884539378
PaChr10g05000-t1_5000,3.006304221,2.931747424,2.823040718,3.097009071,3.097102984,3.029516991,2.92302323,3.134323152,3.206491717,3.181924151,3.111284127,3.262598998,2.932762888,2.820103286,2.755385527,2.675275217,2.816149483,2.888988885,2.961334372,2.93054125
PaChr3g13475-t1_13475,1.029781719,1.046633396,1.029822686,1.041834855,1.019487308,1.030327051,1.030257586,1.033907216,1.276844181,1.365320138,1.399050789,1.356300953,1.309406134,1.266252502,1.318780539,1.357314426,1.443155388,1.395070281,1.410774189,1.370493205
PaChr1g00988-t1_988,2.864087453,2.852584896,2.802224793,2.777344873,3.718020231,3.421021146,3.804175146,3.638441887,3.872296631,3.493150085,3.897388156,3.880784854,3.861867111,3.733626302,3.702386949,3.850305297,4.555774935,4.667667137,4.764905898,4.557286929
PaCtg0719g29368-t1_29368,6.742882784,6.598808126,6.586743993,6.484212205,6.648076186,6.328358132,6.600511864,6.356548247,5.640337775,5.802185431,5.95591829,6.027539747,4.932389486,4.858864875,4.92144913,4.890753545,4.117677984,4.161681553,4.252218418,4.037228514
PaChr7g20096-t1_20096,0.961991927,0.982115408,0.9569714,0.98307934,0.940825008,0.941577366,0.954048197,0.974398843,0.908524541,0.871334002,0.858401482,0.864401493,0.890964085,0.895056276,0.897759057,0.903533636,0.859647657,0.848433255,0.844302651,0.885647919
PaChr2g10373-t1_10373,3.18066983,3.134209297,3.102279848,3.114167481,3.119235543,2.986902523,3.100052642,3.051415486,2.231923265,2.191774049,2.201092729,2.258227368,2.427967522,2.43799168,2.303124188,2.376776082,2.016460303,1.934841435,2.02757608,2.017973319
